"shop_code","shop_type","shop_name","shop_address","shop_grand_opening_date","shop_opening_date","shop_closing_date","shop_province_name","shop_province_code","shop_area_name","shop_region_name","shop_ward_name","shop_ward_code","_record_date"
SHOP_46,"[""F""]","LC HTH 02 Hà Tôn Mục, P. Thành Sen","02 Hà Tôn Mục, P. Nam Hà, TP. Hà Tĩnh, Tỉnh Hà Tĩnh",2022-04-04,2022-04-15,2149-06-06,Tỉnh Hà Tĩnh,"29",Miền Trung - KV21,Miền Trung,Phường Nam Hà,"18073",2026-05-13
SHOP_460,"[""F""]","LC QNH 79 Trần Phú, P. Uông Bí","79 Trần Phú, P. Quang Trung, TP. Uông Bí, Tỉnh Quảng Ninh",2024-10-11,2024-09-27,2149-06-06,Tỉnh Quảng Ninh,"49",Miền Bắc 2 - KV19,Miền Bắc 2,Phường Quang Trung,"6817",2026-05-13
SHOP_461,"[""F""]","LC TQG 336 TDP Cơ Quan, X. Sơn Dương","336 TDP Cơ Quan, TT. Sơn Dương, H. Sơn Dương, Tỉnh Tuyên Quang",2023-08-08,2023-06-22,2149-06-06,Tỉnh Tuyên Quang,"60",Miền Bắc 1 - KV4,Miền Bắc 1,Thị trấn Sơn Dương,"2536",2026-05-13
SHOP_462,"[""F""]","LC TQG 388 Đường 17/8, P. Minh Xuân","388 Đường 17/8, P. Phan Thiết, TP. Tuyên Quang, Tỉnh Tuyên Quang",2022-06-28,2022-07-07,2149-06-06,Tỉnh Tuyên Quang,"60",Miền Bắc 1 - KV4,Miền Bắc 1,Phường Phan Thiết,"2200",2026-05-13
SHOP_463,"[""F""]","LC DNI 01 Hùng Vương, X. Bù Đăng","01 Hùng Vương, TT. Đức Phong, H. Bù Đăng, Tỉnh Bình Phước",2022-07-19,2022-08-13,2149-06-06,Tỉnh Bình Phước,"8",Miền Đông - KV22,Miền Đông,Thị trấn Đức Phong,"25396",2026-05-13
SHOP_464,"[""F""]","LC HCM 487 Âu Cơ, P. Tân Phú","487 Âu Cơ, P. Phú Trung, Q. Tân Phú, TP. Hồ Chí Minh",2023-07-20,2023-07-06,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV14,Hồ Chí Minh 1,Phường Phú Trung,"27031",2026-05-13
SHOP_465,"[""HUB""]","LC HCM 91 Đường Số 01, P. An Lạc","91 Đường Số 01, P. Bình Trị Đông B, Q. Bình Tân, TP. Hồ Chí Minh",2021-11-05,2021-09-10,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV7,Hồ Chí Minh 1,Phường Bình Trị Đông B,"27451",2026-05-13
SHOP_466,"[""F""]","LC TNH 40 Quốc Lộ 50, X. Cần Giuộc","40 Quốc Lộ 50, TT. Cần Giuộc, H. Cần Giuộc, Tỉnh Long An",2023-03-22,2023-03-09,2149-06-06,Tỉnh Long An,"37",Hồ Chí Minh 2 - KV22,Hồ Chí Minh 2,Thị trấn Cần Giuộc,"28159",2026-05-13
SHOP_467,"[""F""]","LC HNI 279B Đội Cấn, P. Ngọc Hà","279B Đội Cấn, P. Ngọc Hà, Q. Ba Đình, TP. Hà Nội",2021-11-05,2021-12-07,2149-06-06,Hà Nội,"26",Hà Nội - KV16,Hà Nội,Phường Ngọc Hà,"16",2026-05-13
SHOP_468,"[""F""]","LC GLI 240 Âu Cơ, P. Quy Nhơn Tây","240 Âu Cơ, P. Bùi Thị Xuân, TP. Quy Nhơn, Tỉnh Bình Định",2023-11-15,2023-10-15,2149-06-06,Tỉnh Bình Định,"3",Miền Trung - KV5,Miền Trung,Phường Bùi Thị Xuân,"21589",2026-05-13
SHOP_469,"[""VACCINE""]","VX LĐG 44B Phan Đình Phùng, P. Xuân Hương-Đà Lạt","44B Phan Đình Phùng, P. 1, TP. Đà Lạt, Tỉnh Lâm Đồng",2024-04-05,2024-03-22,2149-06-06,Tỉnh Lâm Đồng,"40",Miền Đông - KV11,Miền Đông,Phường 1,"24784",2026-05-13
SHOP_47,"[""HUB""]","LC DNI 262 Nguyễn Huệ, P. An Lộc","262 Nguyễn Huệ, P. Phú Thịnh, TX. Bình Long, Tỉnh Bình Phước",2022-07-03,2022-07-19,2149-06-06,Tỉnh Bình Phước,"8",Miền Đông - KV19,Miền Đông,Phường Phú Thịnh,"25325",2026-05-13
SHOP_470,"[""F""]","LC GLI 321 Quang Trung, X. Phù Mỹ","321 Quang Trung, Thị Trấn Phù Mỹ, Huyện Phù Mỹ, Tỉnh Bình Định",2149-06-06,2025-10-12,2149-06-06,Tỉnh Bình Định,"3",Miền Trung - KV18,Miền Trung,Thị trấn Phù Mỹ,"21730",2026-05-13
SHOP_471,"[""F""]","LC HNI 124 Đường Láng, P. Đống Đa","124 Đường Láng, P. Thịnh Quang, Q. Đống Đa, TP. Hà Nội",2022-08-08,2022-08-19,2149-06-06,Hà Nội,"26",Hà Nội - KV22,Hà Nội,Phường Thịnh Quang,"223",2026-05-13
SHOP_472,"[""VACCINE""]","VX HCM 203-205-205A Đường 3/2, P. Vườn Lài","203-205-205A Đường 3/2, P. 11, Q. 10, TP. Hồ Chí Minh",2023-10-25,2023-10-09,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV3,Hồ Chí Minh 1,Phường 11,"27175",2026-05-13
SHOP_473,"[""F""]","LC TQG 482 Kim Bình, X. Chiêm Hóa","482 Kim Bình, TT. Vĩnh Lộc, H. Chiêm Hóa, Tỉnh Tuyên Quang",2025-02-15,2025-01-08,2149-06-06,Tỉnh Tuyên Quang,"60",Miền Bắc 1 - KV16,Miền Bắc 1,Thị trấn Vĩnh Lộc,"2287",2026-05-13
SHOP_474,"[""F""]","LC QNH Tổ 1 Khu 5, P. Việt Hưng","Tổ 1, Khu 5, P. Giếng Đáy, TP. Hạ Long, Tỉnh Quảng Ninh",2025-03-10,2025-03-01,2149-06-06,Tỉnh Quảng Ninh,"49",Miền Bắc 2 - KV5,Miền Bắc 2,Phường Giếng Đáy,"6661",2026-05-13
SHOP_475,"[""F""]","LC DNI 482 Nguyễn Ái Quốc, P. Long Bình","482 Nguyễn Ái Quốc, P. Hố Nai, TP. Biên Hòa , Tỉnh Đồng Nai",2021-11-27,2021-12-28,2149-06-06,Tỉnh Đồng Nai,"18",Miền Đông - KV24,Miền Đông,Phường Hố Nai,"26002",2026-05-13
SHOP_476,"[""F""]","LC THA 67 Lê Lợi, X. Thọ Xuân","67 Lê Lợi, TT. Thọ Xuân, H. Thọ Xuân, Tỉnh Thanh Hóa",2023-03-15,2023-02-27,2149-06-06,Tỉnh Thanh Hóa,"57",Miền Bắc 2 - KV7,Miền Bắc 2,Thị trấn Thọ Xuân,"15481",2026-05-13
SHOP_477,"[""F""]","LC PTO Khu 23, X. Vạn Xuân","Khu 23, X. Vạn Xuân, H. Tam Nông, Tỉnh Phú Thọ",2023-08-21,2023-08-01,2149-06-06,Tỉnh Phú Thọ,"46",Miền Bắc 1 - KV1,Miền Bắc 1,Xã Vạn Xuân,"90162",2026-05-13
SHOP_478,"[""F""]","LC QTI TDP Hùng Phú, X. Quảng Ninh","TDP Hùng Phú, TT. Quán Hàu, H. Quảng Ninh, Tỉnh Quảng Bình",2024-09-18,2024-08-08,2149-06-06,Tỉnh Quảng Bình,"48",Miền Trung - KV6,Miền Trung,Thị trấn Quán Hàu,"19201",2026-05-13
SHOP_479,"[""F""]","LC GLI 1239 Quang Trung, P. An Khê","1239 Quang Trung, Tổ 6, P. Tây Sơn, TX. An Khê, Tỉnh Gia Lai",2022-03-16,2022-03-28,2149-06-06,Tỉnh Gia Lai,"21",Miền Trung - KV27,Miền Trung,Phường Tây Sơn,"23617",2026-05-13
SHOP_48,"[""F""]","LC NAN 305 Đường 1/9, X. Đại Đồng","305 Đường 1/9, TT. Thanh Chương, H. Thanh Chương, Tỉnh Nghệ An",2023-07-15,2023-05-27,2149-06-06,Tỉnh Nghệ An,"42",Miền Trung - KV15,Miền Trung,Thị trấn Thanh Chương,"17713",2026-05-13
SHOP_480,"[""F""]","LC HCM 140 Trần Hưng Đạo, P. Bà Rịa","140 Trần Hưng Đạo, P. Phước Nguyên, TP. Bà Rịa, Tỉnh Bà Rịa - Vũng Tàu",2022-07-18,2022-07-27,2149-06-06,Tỉnh Bà Rịa - Vũng Tàu,"9",Hồ Chí Minh 2 - KV9,Hồ Chí Minh 2,Phường Phước Nguyên,"26554",2026-05-13
SHOP_481,"[""F""]","LC HPG 92 Phố Đình Đoài, P. Đồ Sơn","92 Phố Đình Đoài, P. Hải Sơn, Q. Đồ Sơn, TP. Hải Phòng",2024-10-25,2024-09-29,2149-06-06,Hải Phòng,"28",Miền Bắc 2 - KV17,Miền Bắc 2,Phường Hải Sơn,"90187",2026-05-13
SHOP_482,"[""F""]","LC TNH 1210 Quốc Lộ 22B, P. Long Hoa","1210 Quốc Lộ 22B, X. Trường Đông, TX. Hoà Thành, Tỉnh Tây Ninh",2024-03-09,2024-02-25,2149-06-06,Tỉnh Tây Ninh,"58",Hồ Chí Minh 2 - KV10,Hồ Chí Minh 2,Xã Trường Đông,"25642",2026-05-13
SHOP_483,"[""F""]","LC HCM QL51 KP Mỹ Thạnh, P. Phú Mỹ","Quốc Lộ 51, KP Mỹ Thạnh, P. Mỹ Xuân, TP. Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu",2025-03-15,2025-07-03,2149-06-06,Tỉnh Bà Rịa - Vũng Tàu,"9",Hồ Chí Minh 2 - KV21,Hồ Chí Minh 2,Phường Mỹ Xuân,"26719",2026-05-13
SHOP_484,"[""F""]","LC NBH Xóm 31, X. Yên Đồng","Xóm 31, X. Yên Đồng, H. Ý Yên, Tỉnh Nam Định",2025-07-05,2025-06-06,2149-06-06,Tỉnh Nam Định,"44",Miền Bắc 2 - KV9,Miền Bắc 2,Xã Yên Đồng,"13879",2026-05-13
SHOP_485,"[""F""]","LC HNI Cụm 3 Quỳnh Đô, X. Thanh Trì","Cụm 3, Thôn Quỳnh Đô, X. Vĩnh Quỳnh, H. Thanh Trì, TP. Hà Nội",2022-12-16,2022-11-07,2149-06-06,Hà Nội,"26",Hà Nội - KV30,Hà Nội,Xã Vĩnh Quỳnh,"664",2026-05-13
SHOP_486,"[""F""]","LC DTP 10 Quốc Lộ 80, X. Tân Nhuận Đông","10 Quốc Lộ 80, X. Tân Nhuận Đông, H. Châu Thành, Tỉnh Đồng Tháp",2025-06-13,2025-05-31,2149-06-06,Tỉnh Đồng Tháp,"20",Miền Tây Nam Bộ - KV21,Miền Tây,Xã Tân Nhuận Đông,"30253",2026-05-13
SHOP_487,"[""F""]","LC HCM 4306 Nguyễn Cửu Phú, P. Tân Tạo","4306 Nguyễn Cửu Phú, P. Tân Tạo A, Q. Bình Tân, TP. Hồ Chí Minh",2023-06-20,2023-05-31,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV13,Hồ Chí Minh 1,Phường Tân Tạo A,"27457",2026-05-13
SHOP_488,"[""F""]","LC SLA 66 Lê Trọng Tấn, P. Chiềng Sinh","66 Lê Trọng Tấn, P. Chiềng Sinh, TP. Sơn La, Tỉnh Sơn La",2023-05-08,2023-04-19,2149-06-06,Tỉnh Sơn La,"53",Miền Bắc 1 - KV14,Miền Bắc 1,Phường Chiềng Lề,"3646",2026-05-13
SHOP_489,"[""F""]","LC HNI 76 Kẻ Vẽ, P. Đông Ngạc","76 Kẻ Vẽ, P. Đông Ngạc, Q. Bắc Từ Liêm, TP. Hà Nội",2023-06-01,2022-11-05,2149-06-06,Hà Nội,"26",Hà Nội - KV18,Hà Nội,Phường Đông Ngạc,"601",2026-05-13
SHOP_49,"[""F""]","LC AGG 83 Liên Xã, X. Tân An","83 Liên Xã, X. Long An, TX. Tân Châu, Tỉnh An Giang",2024-10-04,2024-09-27,2149-06-06,Tỉnh An Giang,"1",Miền Tây Nam Bộ - KV28,Miền Tây,Xã Long An,"30391",2026-05-13
SHOP_490,"[""F""]","LC HCM 225 Thoại Ngọc Hầu, P. Phú Thạnh","225 Thoại Ngọc Hầu, P. Phú Thạnh, Q. Tân Phú, TP. Hồ Chí Minh",2022-10-05,2022-10-27,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV32,Hồ Chí Minh 1,Phường Phú Thạnh,"27028",2026-05-13
SHOP_491,"[""F""]","LC TNH 492 Nguyễn Chí Thanh, X. Dương Minh Châu","492 Nguyễn Chí Thanh, TT. Dương Minh Châu, H. Dương Minh Châu, Tỉnh Tây Ninh",2022-09-07,2022-10-01,2149-06-06,Tỉnh Tây Ninh,"58",Hồ Chí Minh 2 - KV16,Hồ Chí Minh 2,Thị trấn Dương Minh Châu,"25552",2026-05-13
SHOP_492,"[""F""]","LC TNN 531 Cách Mạng Tháng Tám, P. Sông Công","531 Cách Mạng Tháng Tám, P. Cải Đan, TP. Sông Công, Tỉnh Thái Nguyên",2025-07-19,2025-06-27,2149-06-06,Tỉnh Thái Nguyên,"59",Miền Bắc 1 - KV6,Miền Bắc 1,Phường Cải Đan,"5515",2026-05-13
SHOP_493,"[""VACCINE""]","VX NBH 245 Nguyễn Công Trứ, P. Hoa Lư","245 Nguyễn Công Trứ, P. Vân Giang, TP. Hoa Lư, Tỉnh Ninh Bình",2024-04-12,2024-04-09,2149-06-06,Tỉnh Ninh Bình,"43",Miền Bắc 2 - KV20,Miền Bắc 2,Phường Vân Giang,"14329",2026-05-13
SHOP_494,"[""F""]","LC AGG 46 Nguyễn Trãi, X. An Châu","46 Nguyễn Trãi, TT. An Châu, H. Châu Thành, Tỉnh An Giang",2024-08-03,2024-07-24,2149-06-06,Tỉnh An Giang,"1",Miền Tây Nam Bộ - KV3,Miền Tây,Thị trấn An Châu,"30589",2026-05-13
SHOP_495,"[""F""]","LC DAG Thôn Gia Huệ, X. Vu Gia","Thôn Gia Huệ, X. Đại Minh, H. Đại Lộc, Tỉnh Quảng Nam",2024-03-16,2024-01-26,2149-06-06,Tỉnh Quảng Nam,"51",Miền Trung - KV19,Miền Trung,Xã Đại Minh,"20539",2026-05-13
SHOP_496,"[""F""]","LC GLI 188 Hùng Vương, X. Chư Pưh","188 Hùng Vương, TT. Nhơn Hòa, H. Chư Pưh, Tỉnh Gia Lai",2023-02-10,2023-01-05,2149-06-06,Tỉnh Gia Lai,"21",Miền Trung - KV27,Miền Trung,Thị trấn Nhơn Hòa,"23942",2026-05-13
SHOP_497,"[""F""]","LC LSN 4 Ngô Quyền, P. Đông Kinh","4 Ngô Quyền, P. Vĩnh Trại, TP. Lạng Sơn, Tỉnh Lạng Sơn",2021-12-19,2021-11-27,2149-06-06,Tỉnh Lạng Sơn,"41",Miền Bắc 1 - KV2,Miền Bắc 1,Phường Vĩnh Trại,"5977",2026-05-13
SHOP_498,"[""F""]","LC TQG 141 Tổ 7, X. Vị Xuyên","141, Tổ 7, TT. Vị Xuyên, H. Vị Xuyên, Tỉnh Hà Giang",2023-02-06,2023-01-07,2149-06-06,Tỉnh Hà Giang,"25",Miền Bắc 1 - KV16,Miền Bắc 1,Thị trấn Vị Xuyên,"913",2026-05-13
SHOP_499,"[""F""]","LC HNI 137A Đội Cấn, P. Ngọc Hà","137A Đội Cấn, P. Đội Cấn, Q. Ba Đình, TP. Hà Nội",2020-07-23,2020-07-09,2149-06-06,Hà Nội,"26",Hà Nội - KV16,Hà Nội,Phường Đội Cấn,"22",2026-05-13
SHOP_5,"[""VACCINE""]","VX HCM NI 189 Cống Quỳnh, P. Cầu Ông Lãnh","NI 189 (Phòng 11) Cống Quỳnh, P. Nguyễn Cư Trinh, Q. 1, TP. Hồ Chí Minh",2025-06-27,2025-06-24,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV21,Hồ Chí Minh 1,Phường Nguyễn Cư Trinh,"26758",2026-05-13
SHOP_50,"[""F""]","LC QNH 45 Lý Thường Kiệt, X. Quảng Hà","45 Lý Thường Kiệt, TT. Quảng Hà, H. Hải Hà, Tỉnh Quảng Ninh",2023-07-07,2023-05-31,2149-06-06,Tỉnh Quảng Ninh,"49",Miền Bắc 2 - KV12,Miền Bắc 2,Thị trấn Quảng Hà,"6922",2026-05-13
SHOP_51,"[""F""]","LC LĐG 63 Nguyễn Tất Thành, X. Kiến Đức","63 Nguyễn Tất Thành, TT. Kiến Đức, H. Đắk R'Lấp, Tỉnh ĐắK Nông",2023-08-11,2023-06-01,2149-06-06,Tỉnh Đăk Nông,"19",Miền Đông - KV30,Miền Đông,Thị trấn Kiến Đức,"24733",2026-05-13
SHOP_52,"[""F""]","LC HTH 98 Hải Thượng Lãn Ông, P. Thành Sen","98 Hải Thượng Lãn Ông, P. Bắc Hà, TP. Hà Tĩnh, Tỉnh Hà Tĩnh",2021-10-28,2022-01-11,2149-06-06,Tỉnh Hà Tĩnh,"29",Miền Trung - KV21,Miền Trung,Phường Bắc Hà,"18076",2026-05-13
SHOP_53,"[""F""]","LC TNN Xóm Xuân Hà 3, X. Thành Công","Xóm Xuân Hà 3, X. Thành Công, TP. Phổ Yên, Tỉnh Thái Nguyên",2025-06-15,2025-05-23,2149-06-06,Tỉnh Thái Nguyên,"59",Miền Bắc 1 - KV6,Miền Bắc 1,Xã Thành Công,"5881",2026-05-13
SHOP_54,"[""F""]","LC DTP 388 Đường ĐT861, X. Mỹ Lợi","388 Đường ĐT861, Ấp Thái Hòa, X. An Thái Đông, H. Cái Bè, Tỉnh Tiền Giang",2022-01-06,2022-01-29,2149-06-06,Tỉnh Tiền Giang,"56",Miền Tây Nam Bộ - KV23,Miền Tây,Xã An Thái Đông,"28414",2026-05-13
SHOP_55,"[""F""]","LC LSN 261 Lê Đại Hành, P. Đông Kinh","261 Lê Đại Hành, P. Đông Kinh, TP. Lạng Sơn, Tỉnh Lạng Sơn",2023-09-08,2023-08-14,2149-06-06,Tỉnh Lạng Sơn,"41",Miền Bắc 1 - KV2,Miền Bắc 1,Phường Đông Kinh,"5980",2026-05-13
SHOP_56,"[""F""]","LC LĐG 116 Đường 3 tháng 2, X. Đạ Tẻh","116 Đường 3 tháng 2, TT. Đạ Tẻh, H. Đạ Huoai, Tỉnh Lâm Đồng",2025-08-11,2025-07-08,2149-06-06,Tỉnh Lâm Đồng,"40",Miền Đông - KV14,Miền Đông,Thị trấn Đạ Tẻh,"25126",2026-05-13
SHOP_57,"[""F""]","LC HNI 98 Khu Thá, X. Đa Phúc","98 Khu Thá, X. Xuân Giang, H. Sóc Sơn, TP. Hà Nội",2024-12-12,2024-11-27,2149-06-06,Hà Nội,"26",Hà Nội - KV8,Hà Nội,Xã Xuân Giang,"424",2026-05-13
SHOP_58,"[""F""]","LC HNI 102 Sài Đồng, P. Phúc Lợi","102 Sài Đồng, P. Sài Đồng, Q. Long Biên, TP. Hà Nội",2022-06-20,2022-07-07,2149-06-06,Hà Nội,"26",Hà Nội - KV5,Hà Nội,Phường Sài Đồng,"142",2026-05-13
SHOP_59,"[""F""]","LC LCI TDP 7, X. Yên Bình","TDP 7, TT. Yên Bình, H. Yên Bình, Tỉnh Yên Bái",2024-05-26,2024-05-02,2149-06-06,Tỉnh Yên Bái,"64",Miền Bắc 1 - KV11,Miền Bắc 1,Thị trấn Yên Bình,"4714",2026-05-13
SHOP_6,"[""F""]","LC BNH 245-247 Thân Nhân Trung, P. Việt Yên","245-247 Thân Nhân Trung, P. Bích Động, TX. Việt Yên, Tỉnh Bắc Giang",2022-08-29,2022-09-07,2149-06-06,Tỉnh Bắc Giang,"4",Hà Nội - KV11,Hà Nội,Phường Bích Động,"7777",2026-05-13
SHOP_60,"[""VACCINE""]","VX HNI 145-147-149 Lê Lợi, X. Vân Đình","145-147-149 Lê Lợi, TT. Vân Đình, H. Ứng Hòa, TP. Hà Nội",2025-09-12,2025-08-28,2149-06-06,Hà Nội,"26",Hà Nội - KV21,Hà Nội,Thị trấn Vân Đình,"10354",2026-05-13
SHOP_61,"[""F""]","LC QNH Tổ 3 Khu 4B, P. Quang Hanh","Tổ 3 Khu 4B, P. Quang Hanh, TP. Cẩm Phả, Tỉnh Quảng Ninh",2024-11-23,2024-11-02,2149-06-06,Tỉnh Quảng Ninh,"49",Miền Bắc 2 - KV17,Miền Bắc 2,Phường Quang Hanh,"6778",2026-05-13
SHOP_62,"[""F""]","LC NBH 721 Nguyễn Tất Thành, P. Duy Tiên","721 Nguyễn Tất Thành, P. Hòa Mạc, TX. Duy Tiên, Tỉnh Hà Nam",2023-09-07,2023-08-14,2149-06-06,Tỉnh Hà Nam,"27",Miền Bắc 2 - KV3,Miền Bắc 2,Phường Hòa Mạc,"13324",2026-05-13
SHOP_63,"[""F""]","LC LCI 32 Nhạc Sơn, P. Lào Cai","32 Nhạc Sơn, P. Duyên Hải, TP. Lào Cai, Tỉnh Lào Cai",2021-05-27,2021-05-15,2149-06-06,Tỉnh Lào Cai,"38",Miền Bắc 1 - KV5,Miền Bắc 1,Phường Duyên Hải,"2635",2026-05-13
SHOP_64,"[""F""]","LC DLK 536 Nguyễn Văn Cừ, P. Tân Lập","536 Nguyễn Văn Cừ, P. Tân Lập, TP. Buôn Mê Thuột , Tỉnh Đắk Lắk",2022-11-24,2022-10-28,2149-06-06,Tỉnh Đắk Lắk,"16",Miền Đông - KV8,Miền Đông,Phường Tân Lập,"24118",2026-05-13
SHOP_65,"[""F""]","LC SLA 101 Đường 18/10, X. Phù Yên","101 Đường 18/10, TT. Phù Yên, H. Phù Yên, Tỉnh Sơn La",2149-06-06,2024-02-26,2149-06-06,Tỉnh Sơn La,"53",Miền Bắc 1 - KV9,Miền Bắc 1,Thị trấn Phù Yên,"3898",2026-05-13
SHOP_66,"[""F""]","LC NAN Xóm Mỹ Thượng, X. Hải Châu","Xóm Mỹ Thượng, X. Diễn Mỹ, H. Diễn Châu, Tỉnh Nghệ An",2025-08-02,2025-06-30,2149-06-06,Tỉnh Nghệ An,"42",Miền Trung - KV26,Miền Trung,Xã Diễn Mỹ,"17410",2026-05-13
SHOP_67,"[""F""]","LC HCM 650 Nguyễn Kiệm, P. Đức Nhuận","650 Nguyễn Kiệm, P. 4, Q. Phú Nhuận, TP. Hồ Chí Minh",2024-10-03,2024-09-14,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV5,Hồ Chí Minh 1,Phường 4,"27043",2026-05-13
SHOP_68,"[""F""]","LC GLI 1047 Quang Trung, P. An Khê","1047 Quang Trung, P. An Phú, TX. An Khê, Tỉnh Gia Lai",2025-03-15,2025-02-26,2149-06-06,Tỉnh Gia Lai,"21",Miền Trung - KV27,Miền Trung,Phường An Phú,"23620",2026-05-13
SHOP_69,"[""F""]","LC LĐG 14 Quốc Lộ 20, X. Bảo Thuận","14 Quốc Lộ 20, X. Đinh Lạc, H. Di Linh, Tỉnh Lâm Đồng",2023-04-22,2023-03-27,2149-06-06,Tỉnh Lâm Đồng,"40",Miền Đông - KV18,Miền Đông,Xã Đinh Lạc,"25018",2026-05-13
SHOP_7,"[""F""]","LC HNI Ngã 4 Chợ Cá, X. Trần Phú","Ngã 4 Chợ Cá, Thôn Đông Tiến, X. Tân Tiến, H. Chương Mỹ, TP. Hà Nội",2024-11-01,2024-09-19,2149-06-06,Hà Nội,"26",Hà Nội - KV21,Hà Nội,Xã Tân Tiến,"10066",2026-05-13
SHOP_70,"[""F""]","LC NBH 24 Trần Hưng Đạo, X. Giao Thủy","24 Trần Hưng Đạo, TDP Sơn Hòa, TT. Ngô Đồng, H. Giao Thủy, Tỉnh Nam Định",2024-07-28,2024-07-16,2149-06-06,Tỉnh Nam Định,"44",Miền Bắc 2 - KV21,Miền Bắc 2,Thị trấn Ngô Đồng,"14149",2026-05-13
SHOP_71,"[""F""]","LC SLA 343A Chu Văn Thịnh, P. Tô Hiệu","343A Chu Văn Thịnh, P. Tô Hiệu, TP. Sơn La, Tỉnh Sơn La",2022-12-07,2022-11-25,2149-06-06,Tỉnh Sơn La,"53",Miền Bắc 1 - KV14,Miền Bắc 1,Phường Tô Hiệu,"3649",2026-05-13
SHOP_72,"[""F""]","LC CTO 294A Cách Mạng Tháng 8, P. Bình Thủy","294A Cách Mạng Tháng 8, P. Bùi Hữu Nghĩa, Q. Bình Thủy, TP. Cần Thơ",2021-10-08,2021-12-20,2149-06-06,Cần Thơ,"14",Miền Tây Nam Bộ - KV31,Miền Tây,Phường Bùi Hữu Nghĩa,"31178",2026-05-13
SHOP_73,"[""F""]","LC CTO 90B/3 Đường 3 tháng 2, P. An Bình","90B/3 đường 3 tháng 2, P. An Bình, Q. Ninh Kiều, TP. Cần Thơ",2025-06-11,2025-05-29,2149-06-06,Cần Thơ,"14",Miền Tây Nam Bộ - KV17,Miền Tây,Phường An Bình,"31150",2026-05-13
SHOP_74,"[""VACCINE""]","VX VLG 189-191 Quốc Lộ 60, X. Mỏ Cày","189-191 Quốc Lộ 60, TT. Mỏ Cày, H. Mỏ Cày Nam, Tỉnh Bến Tre",2025-11-14,2025-11-11,2149-06-06,Tỉnh Bến Tre,"10",Miền Tây Nam Bộ - KV19,Miền Tây,Thị trấn Mỏ Cày,"28903",2026-05-13
SHOP_75,"[""F""]","LC HNI 163 Hồng Hà, X. Liên Minh","163 Hồng Hà, X. Hồng Hà, H. Đan Phượng, TP. Hà Nội",2149-06-06,2025-03-25,2149-06-06,Hà Nội,"26",Hà Nội - KV15,Hà Nội,Xã Hồng Hà,"9796",2026-05-13
SHOP_76,"[""VACCINE""]","VX TNH 148 Quốc Lộ N2, X. Hậu Nghĩa","148 Quốc Lộ N2, TT. Hậu Nghĩa, H. Đức Hòa, Tỉnh Long An",2024-07-12,2024-07-09,2149-06-06,Tỉnh Long An,"37",Hồ Chí Minh 2 - KV26,Hồ Chí Minh 2,Thị trấn Hậu Nghĩa,"27931",2026-05-13
SHOP_77,"[""F""]","LC HCM 110-110A-110B Phan Huy Ích, P. Tân Sơn","110-110A-110B Phan Huy Ích, P. 15, Q. Tân Bình, TP. Hồ Chí Minh",2024-09-18,2024-09-05,2149-06-06,Hồ Chí Minh,"23",Hồ Chí Minh 1 - KV8,Hồ Chí Minh 1,Phường 15,"27007",2026-05-13
SHOP_78,"[""F""]","LC QNI 452-454 Đường 17/3, X. Sơn Hà","452 - 454 Đường 17/3, TT. Di Lăng, H. Sơn Hà, Tỉnh Quảng Ngãi",2024-05-27,2024-04-29,2149-06-06,Tỉnh Quảng Ngãi,"50",Miền Trung - KV20,Miền Trung,Thị trấn Di Lăng,"21289",2026-05-13
SHOP_79,"[""F""]","LC HNI 269 Phố Ga, X. Thường Tín","269 Phố Ga, TT. Thường Tín, H. Thường Tín, TP. Hà Nội",2024-09-25,2024-09-06,2149-06-06,Hà Nội,"26",Hà Nội - KV25,Hà Nội,Thị trấn Thường Tín,"10183",2026-05-13
SHOP_8,"[""F""]","LC HNI 78 Trịnh Đình Cửu, P. Phương Liệt","78 Trịnh Đình Cửu, P. Đình Công, Q. Hoàng Mai, TP. Hà Nội",2023-08-12,2021-04-26,2149-06-06,Hà Nội,"26",Hà Nội - KV17,Hà Nội,Phường Định Công,"307",2026-05-13
SHOP_80,"[""F""]","LC DAG 261 Cửa Đại, P. Hội An Đông","261 Cửa Đại, Phường Cẩm Châu, Thành Phố Hội An, Tỉnh Quảng Nam",2149-06-06,2026-02-03,2149-06-06,Tỉnh Quảng Nam,"51",Miền Trung - KV1,Miền Trung,Phường Cẩm Châu,"20413",2026-05-13
SHOP_81,"[""F""]","LC HCM 740 Võ Thị Sáu, X. Long Hải","740 Võ Thị Sáu, TT. Long Hải, H. Long Đất, Tỉnh Bà Rịa - Vũng Tàu",2023-02-10,2023-01-02,2149-06-06,Tỉnh Bà Rịa - Vũng Tàu,"9",Hồ Chí Minh 2 - KV13,Hồ Chí Minh 2,Thị Trấn Long Hải,"90502",2026-05-13
